Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
<<<<<<< HEAD
484829.0;326814.0;89.474;SI
541649.0;226021.0;89.474;SI
474293.0;351386.0;84.211;SI
469978.0;385388.0;84.211;SI
516760.0;244894.0;89.474;SI
530068.0;233317.0;89.474;SI
516760.0;244894.0;89.474;SI
516760.0;244894.0;89.474;SI
473649.0;353647.0;84.211;SI
484248.0;338043.0;89.474;SI
484980.0;326106.0;89.474;SI
508994.0;267790.0;89.474;SI
527393.0;232855.0;89.474;SI
482212.0;338309.0;89.474;SI
519508.0;234554.0;89.474;SI
473649.0;353647.0;84.211;SI
477655.0;348309.0;84.211;SI
530068.0;233317.0;89.474;SI
541649.0;226021.0;89.474;SI
474293.0;351386.0;84.211;SI
479798.0;348073.0;84.211;SI
473649.0;353647.0;84.211;SI
484496.0;327105.0;89.474;SI
531186.0;231101.0;89.474;SI
490992.0;310430.0;89.474;SI
510217.0;245660.0;89.474;SI
501202.0;281733.0;84.211;SI
496955.0;290087.0;84.211;SI
482105.0;347585.0;84.211;SI
541649.0;226021.0;89.474;SI
498389.0;289924.0;84.211;SI
541649.0;226021.0;89.474;SI
541649.0;226021.0;89.474;SI
542536.0;224095.0;89.474;SI
531186.0;231101.0;89.474;SI
470456.0;444993.0;84.211;SI
470703.0;410075.0;84.211;SI
471445.0;385388.0;84.211;SI
470670.0;434371.0;84.211;SI
471445.0;385388.0;84.211;SI
484316.0;338043.0;89.474;SI
484316.0;338043.0;89.474;SI
486976.0;326106.0;89.474;SI
528314.0;235367.0;89.474;SI
483457.0;348189.0;89.474;SI
521294.0;244423.0;89.474;SI
523038.0;237832.0;89.474;SI
520217.0;244894.0;89.474;SI
478235.0;350954.0;84.211;SI
475331.0;351386.0;84.211;SI
475331.0;351386.0;84.211;SI
475331.0;351386.0;84.211;SI
480875.0;349042.0;84.211;SI
481930.0;348073.0;84.211;SI
473966.0;355126.0;84.211;SI
484682.0;327302.0;89.474;SI
484682.0;327302.0;89.474;SI
491944.0;311267.0;89.474;SI
517217.0;255760.0;89.474;SI
515896.0;271353.0;89.474;SI
504250.0;281733.0;84.211;SI
503110.0;282499.0;84.211;SI
504250.0;281733.0;84.211;SI
503110.0;282499.0;84.211;SI
503848.0;281967.0;84.211;SI
504250.0;281733.0;84.211;SI
500218.0;289924.0;84.211;SI
500218.0;289924.0;84.211;SI
499147.0;290619.0;84.211;SI
499834.0;289999.0;84.211;SI
541839.0;226021.0;89.474;SI
543598.0;225088.0;89.474;SI
564322.0;224098.0;89.474;SI
535333.0;231101.0;89.474;SI
532328.0;233788.0;89.474;SI
532860.0;233317.0;89.474;SI
470995.0;439015.0;84.211;SI
568454.0;224098.0;89.474;SI
517637.0;255760.0;89.474;SI
471940.0;385388.0;84.211;SI
506092.0;281733.0;84.211;SI
484712.0;330609.0;89.474;SI
544301.0;225088.0;89.474;SI
471338.0;427312.0;84.211;SI
475834.0;351386.0;84.211;SI
501698.0;289924.0;84.211;SI
496896.0;313751.0;89.474;SI
535888.0;231101.0;89.474;SI
529627.0;236818.0;89.474;SI
474825.0;359736.0;84.211;SI
543940.0;226678.0;89.474;SI
520485.0;244894.0;89.474;SI
521519.0;244423.0;89.474;SI
505489.0;282499.0;84.211;SI
492161.0;325972.0;89.474;SI
532684.0;233788.0;89.474;SI
488476.0;327105.0;89.474;SI
493986.0;320419.0;89.474;SI
495732.0;320273.0;89.474;SI
474825.0;359736.0;84.211;SI
=======
764829.0;466814.0;89.474;SI
821649.0;366021.0;89.474;SI
754293.0;561386.0;84.211;SI
749978.0;595388.0;84.211;SI
796760.0;384894.0;89.474;SI
810068.0;373317.0;89.474;SI
796760.0;384894.0;89.474;SI
796760.0;384894.0;89.474;SI
753649.0;563647.0;84.211;SI
764248.0;478043.0;89.474;SI
764980.0;466106.0;89.474;SI
788994.0;407790.0;89.474;SI
807393.0;372855.0;89.474;SI
762212.0;478309.0;89.474;SI
799508.0;374554.0;89.474;SI
753649.0;563647.0;84.211;SI
757655.0;558309.0;84.211;SI
810068.0;373317.0;89.474;SI
821649.0;366021.0;89.474;SI
754293.0;561386.0;84.211;SI
759798.0;558073.0;84.211;SI
753649.0;563647.0;84.211;SI
764496.0;467105.0;89.474;SI
811186.0;371101.0;89.474;SI
770992.0;450430.0;89.474;SI
790217.0;385660.0;89.474;SI
781202.0;491733.0;84.211;SI
776955.0;500087.0;84.211;SI
762105.0;557585.0;84.211;SI
821649.0;366021.0;89.474;SI
778389.0;499924.0;84.211;SI
821649.0;366021.0;89.474;SI
821649.0;366021.0;89.474;SI
822536.0;364095.0;89.474;SI
811186.0;371101.0;89.474;SI
750456.0;654993.0;84.211;SI
750703.0;620075.0;84.211;SI
751445.0;595388.0;84.211;SI
750670.0;644371.0;84.211;SI
751445.0;595388.0;84.211;SI
764316.0;478043.0;89.474;SI
764316.0;478043.0;89.474;SI
766976.0;466106.0;89.474;SI
808314.0;375367.0;89.474;SI
763457.0;488189.0;89.474;SI
801294.0;384423.0;89.474;SI
803038.0;377832.0;89.474;SI
800217.0;384894.0;89.474;SI
758235.0;560954.0;84.211;SI
755331.0;561386.0;84.211;SI
755331.0;561386.0;84.211;SI
755331.0;561386.0;84.211;SI
760875.0;559042.0;84.211;SI
761930.0;558073.0;84.211;SI
753966.0;565126.0;84.211;SI
764682.0;467302.0;89.474;SI
764682.0;467302.0;89.474;SI
771944.0;451267.0;89.474;SI
797217.0;395760.0;89.474;SI
795896.0;411353.0;89.474;SI
784250.0;491733.0;84.211;SI
783110.0;492499.0;84.211;SI
784250.0;491733.0;84.211;SI
783110.0;492499.0;84.211;SI
783848.0;491967.0;84.211;SI
784250.0;491733.0;84.211;SI
780218.0;499924.0;84.211;SI
780218.0;499924.0;84.211;SI
779147.0;500619.0;84.211;SI
779834.0;499999.0;84.211;SI
821839.0;366021.0;89.474;SI
823598.0;365088.0;89.474;SI
844322.0;364098.0;89.474;SI
815333.0;371101.0;89.474;SI
812328.0;373788.0;89.474;SI
812860.0;373317.0;89.474;SI
750995.0;649015.0;84.211;SI
848454.0;364098.0;89.474;SI
797637.0;395760.0;89.474;SI
751940.0;595388.0;84.211;SI
786092.0;491733.0;84.211;SI
764712.0;470609.0;89.474;SI
824301.0;365088.0;89.474;SI
751338.0;637312.0;84.211;SI
755834.0;561386.0;84.211;SI
781698.0;499924.0;84.211;SI
776896.0;453751.0;89.474;SI
815888.0;371101.0;89.474;SI
809627.0;376818.0;89.474;SI
754825.0;569736.0;84.211;SI
823940.0;366678.0;89.474;SI
800485.0;384894.0;89.474;SI
801519.0;384423.0;89.474;SI
785489.0;492499.0;84.211;SI
772161.0;465972.0;89.474;SI
812684.0;373788.0;89.474;SI
768476.0;467105.0;89.474;SI
773986.0;460419.0;89.474;SI
775732.0;460273.0;89.474;SI
754825.0;569736.0;84.211;SI
>>>>>>> b48b6849250e90753977de55c98639a9a5f4977e
