Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
167560.0;607153.0;78.571;SI
167560.0;607153.0;78.571;SI
132648.0;976835.0;71.429;SI
133702.0;971821.0;67.857;SI
139461.0;827336.0;78.571;SI
167560.0;607153.0;78.571;SI
164475.0;611797.0;78.571;SI
143813.0;826733.0;64.286;SI
121009.0;981424.0;64.286;SI
148736.0;800471.0;71.429;SI
151422.0;665147.0;60.714;SI
150993.0;751797.0;60.714;SI
133816.0;974601.0;64.286;SI
141614.0;851700.0;75.0;SI
139685.0;884167.0;75.0;SI
164848.0;642638.0;78.571;SI
133489.0;1002631.0;64.286;SI
133489.0;1002631.0;64.286;SI
133489.0;1002631.0;64.286;SI
133214.0;1152736.0;64.286;SI
131496.0;1189260.0;42.857;SI
149610.0;839462.0;75.0;SI
148980.0;846721.0;64.286;SI
150306.0;816530.0;57.143;SI
150212.0;834919.0;78.571;SI
153359.0;671652.0;71.429;SI
152871.0;691202.0;60.714;SI
153359.0;671652.0;71.429;SI
161464.0;670442.0;82.143;SI
151407.0;788884.0;67.857;SI
152804.0;771909.0;71.429;SI
141975.0;854081.0;78.571;SI
140252.0;901352.0;71.429;SI
173950.0;656218.0;75.0;SI
134380.0;1085882.0;50.0;SI
135012.0;1014127.0;60.714;SI
133802.0;1123196.0;57.143;SI
151195.0;824730.0;53.571;SI
158288.0;672410.0;75.0;SI
154769.0;732370.0;71.429;SI
153160.0;815906.0;57.143;SI
144426.0;885778.0;71.429;SI
145321.0;870473.0;60.714;SI
149277.0;856021.0;50.0;SI
142584.0;920093.0;57.143;SI
140841.0;998672.0;46.429;SI
138785.0;1039370.0;67.857;SI
137576.0;1047455.0;64.286;SI
137567.0;1122825.0;57.143;SI
134913.0;1125540.0;60.714;SI
151448.0;849642.0;71.429;SI
160744.0;713164.0;89.286;SI
170143.0;674045.0;71.429;SI
155103.0;793063.0;60.714;SI
157075.0;759948.0;67.857;SI
154482.0;821038.0;75.0;SI
153590.0;841940.0;71.429;SI
153915.0;837132.0;67.857;SI
148429.0;874396.0;75.0;SI
146933.0;877121.0;57.143;SI
149545.0;862122.0;57.143;SI
149355.0;865829.0;67.857;SI
149676.0;858160.0;71.429;SI
143009.0;944878.0;82.143;SI
143337.0;930158.0;75.0;SI
146555.0;922360.0;78.571;SI
141364.0;1004587.0;46.429;SI
141725.0;1001739.0;64.286;SI
138282.0;1054872.0;60.714;SI
137585.0;1098189.0;71.429;SI
135998.0;1182372.0;57.143;SI
161530.0;731463.0;64.286;SI
167871.0;724236.0;78.571;SI
164865.0;727017.0;82.143;SI
171181.0;689598.0;82.143;SI
158281.0;819235.0;67.857;SI
158669.0;772025.0;78.571;SI
157094.0;857418.0;85.714;SI
136146.0;1290001.0;35.714;SI
172355.0;689598.0;82.143;SI
151057.0;859404.0;60.714;SI
159315.0;816872.0;67.857;SI
165530.0;737885.0;78.571;SI
138942.0;1162634.0;67.857;SI
138782.0;1288699.0;50.0;SI
171307.0;709809.0;82.143;SI
143597.0;943098.0;67.857;SI
139692.0;1099367.0;57.143;SI
164126.0;796385.0;85.714;SI
140097.0;1056415.0;64.286;SI
141476.0;1006602.0;67.857;SI
160748.0;797578.0;82.143;SI
148152.0;885290.0;82.143;SI
145960.0;930332.0;64.286;SI
141470.0;1015664.0;67.857;SI
147708.0;927856.0;75.0;SI
148039.0;894777.0;75.0;SI
164126.0;796385.0;85.714;SI
147708.0;927856.0;75.0;SI
147708.0;927856.0;75.0;SI
