Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
171388.0;111829.0;66.667;SI
139273.0;348143.0;50.0;SI
139273.0;348143.0;50.0;SI
171388.0;111829.0;66.667;SI
140545.0;250072.0;58.333;SI
142337.0;185909.0;66.667;SI
161340.0;113809.0;66.667;SI
142280.0;246109.0;58.333;SI
166659.0;112858.0;66.667;SI
155731.0;116199.0;66.667;SI
143150.0;176215.0;66.667;SI
143470.0;143717.0;66.667;SI
157356.0;114772.0;66.667;SI
145642.0;127704.0;66.667;SI
152399.0;117255.0;66.667;SI
169917.0;111895.0;66.667;SI
144799.0;139456.0;66.667;SI
166659.0;112858.0;66.667;SI
168667.0;112792.0;66.667;SI
142048.0;247922.0;58.333;SI
146772.0;124627.0;66.667;SI
157356.0;114772.0;66.667;SI
151365.0;120777.0;66.667;SI
143150.0;176215.0;66.667;SI
151741.0;118225.0;66.667;SI
148226.0;124063.0;66.667;SI
140742.0;249002.0;58.333;SI
150007.0;122173.0;66.667;SI
168667.0;112792.0;66.667;SI
146772.0;124627.0;66.667;SI
144799.0;139456.0;66.667;SI
144079.0;141277.0;66.667;SI
144079.0;141277.0;66.667;SI
148814.0;123955.0;66.667;SI
152399.0;117255.0;66.667;SI
148814.0;123955.0;66.667;SI
149574.0;122204.0;66.667;SI
149574.0;122204.0;66.667;SI
148226.0;124063.0;66.667;SI
143470.0;143717.0;66.667;SI
150007.0;122173.0;66.667;SI
151365.0;120777.0;66.667;SI
140742.0;249002.0;58.333;SI
171388.0;111829.0;66.667;SI
139273.0;348143.0;50.0;SI
143150.0;176215.0;66.667;SI
166659.0;112858.0;66.667;SI
157356.0;114772.0;66.667;SI
168667.0;112792.0;66.667;SI
151365.0;120777.0;66.667;SI
146772.0;124627.0;66.667;SI
152399.0;117255.0;66.667;SI
144799.0;139456.0;66.667;SI
148814.0;123955.0;66.667;SI
149574.0;122204.0;66.667;SI
148226.0;124063.0;66.667;SI
143470.0;143717.0;66.667;SI
140742.0;249002.0;58.333;SI
139273.0;348143.0;50.0;SI
171388.0;111829.0;66.667;SI
143150.0;176215.0;66.667;SI
166659.0;112858.0;66.667;SI
157356.0;114772.0;66.667;SI
151365.0;120777.0;66.667;SI
144799.0;139456.0;66.667;SI
152399.0;117255.0;66.667;SI
148814.0;123955.0;66.667;SI
146772.0;124627.0;66.667;SI
149574.0;122204.0;66.667;SI
148226.0;124063.0;66.667;SI
143470.0;143717.0;66.667;SI
140742.0;249002.0;58.333;SI
171388.0;111829.0;66.667;SI
143150.0;176215.0;66.667;SI
166659.0;112858.0;66.667;SI
157356.0;114772.0;66.667;SI
151365.0;120777.0;66.667;SI
152399.0;117255.0;66.667;SI
148814.0;123955.0;66.667;SI
146772.0;124627.0;66.667;SI
148226.0;124063.0;66.667;SI
143470.0;143717.0;66.667;SI
171388.0;111829.0;66.667;SI
143150.0;176215.0;66.667;SI
157356.0;114772.0;66.667;SI
151365.0;120777.0;66.667;SI
152399.0;117255.0;66.667;SI
148814.0;123955.0;66.667;SI
148226.0;124063.0;66.667;SI
171388.0;111829.0;66.667;SI
143150.0;176215.0;66.667;SI
157356.0;114772.0;66.667;SI
151365.0;120777.0;66.667;SI
152399.0;117255.0;66.667;SI
148814.0;123955.0;66.667;SI
148226.0;124063.0;66.667;SI
171388.0;111829.0;66.667;SI
157356.0;114772.0;66.667;SI
151365.0;120777.0;66.667;SI
152399.0;117255.0;66.667;SI
