-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 5 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 5 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 4 -1 0 0 5 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 6 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 8 6 0 6 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 6 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 8 6 0 6 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 7 5 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 5 5 0 5 0 -1 0 5 0 5 -1 4 -1 0 0 5 0 5 0 5 0 5 0 5 0 7 6 1 1 3 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 6 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 8 6 0 6 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 7 5 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 5 5 0 5 0 -1 0 5 0 5 -1 4 -1 0 0 5 0 5 0 5 0 5 0 5 0 7 6 1 1 3 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 6 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 8 6 0 6 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 7 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 7 5 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 7 5 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 6 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 6 0 5 0 6 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 7 5 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 7 5 0 0 6 6 6 6 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 0 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 5 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 7 7 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 5 0 5 0 5 0 5 0 5 0 5 5 0 0 0 
-1 5 5 0 0 5 5 5 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 6 6 0 5 0 -1 0 6 0 5 -1 5 -1 0 0 6 0 5 0 5 0 5 0 5 1 5 5 0 0 0 
