Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
2102955.0;966533.0;66.667;SI
2105451.0;907661.0;66.667;SI
2102955.0;966533.0;66.667;SI
2163597.0;508363.0;93.333;SI
2130953.0;583529.0;86.667;SI
2106361.0;636780.0;73.333;SI
2107506.0;634213.0;73.333;SI
2119273.0;596464.0;86.667;SI
2098570.0;1010434.0;73.333;SI
2097902.0;1031198.0;73.333;SI
2135331.0;581945.0;86.667;SI
2156295.0;509413.0;93.333;SI
2115605.0;605473.0;80.0;SI
2136889.0;561114.0;86.667;SI
2143960.0;524961.0;86.667;SI
2107506.0;634213.0;73.333;SI
2105099.0;966533.0;66.667;SI
2165411.0;508363.0;93.333;SI
2131527.0;583529.0;86.667;SI
2107453.0;888795.0;66.667;SI
2107334.0;963390.0;66.667;SI
2119615.0;601214.0;80.0;SI
2129383.0;596464.0;86.667;SI
2124393.0;596944.0;86.667;SI
2124393.0;596944.0;86.667;SI
2102122.0;1013895.0;73.333;SI
2101823.0;1030786.0;73.333;SI
2097989.0;1045287.0;66.667;SI
2161721.0;515974.0;93.333;SI
2157230.0;521570.0;93.333;SI
2118616.0;606072.0;80.0;SI
2138854.0;583198.0;86.667;SI
2139443.0;576120.0;86.667;SI
2148333.0;561236.0;86.667;SI
2148333.0;561236.0;86.667;SI
2145806.0;561936.0;86.667;SI
2144250.0;563852.0;86.667;SI
2148967.0;557738.0;86.667;SI
2146236.0;561793.0;86.667;SI
2148333.0;561236.0;86.667;SI
2107719.0;661630.0;80.0;SI
2109514.0;634213.0;73.333;SI
2105462.0;997910.0;66.667;SI
2166454.0;508363.0;93.333;SI
2133910.0;591093.0;86.667;SI
2136413.0;583728.0;86.667;SI
2133910.0;591093.0;86.667;SI
2136413.0;583728.0;86.667;SI
2107591.0;923301.0;66.667;SI
2124519.0;596944.0;86.667;SI
2104940.0;1016480.0;73.333;SI
2104940.0;1016480.0;73.333;SI
2101829.0;1030786.0;73.333;SI
2101829.0;1030786.0;73.333;SI
2098070.0;1059449.0;66.667;SI
2100624.0;1047081.0;66.667;SI
2120316.0;606072.0;80.0;SI
2139269.0;583198.0;86.667;SI
2144036.0;580453.0;86.667;SI
2144603.0;577259.0;86.667;SI
2144603.0;577259.0;86.667;SI
2157545.0;561046.0;86.667;SI
2159296.0;558882.0;86.667;SI
2159296.0;558882.0;86.667;SI
2148229.0;572936.0;86.667;SI
2148394.0;571427.0;86.667;SI
2148653.0;562398.0;86.667;SI
2107757.0;661630.0;80.0;SI
2110953.0;647490.0;80.0;SI
2168897.0;508755.0;93.333;SI
2099076.0;1061005.0;66.667;SI
2113000.0;667254.0;80.0;SI
2109151.0;889585.0;66.667;SI
2107963.0;912852.0;66.667;SI
2106608.0;1014245.0;73.333;SI
2121030.0;606072.0;80.0;SI
2116255.0;651426.0;80.0;SI
2167795.0;554505.0;86.667;SI
2124869.0;601214.0;80.0;SI
2102335.0;1030786.0;73.333;SI
2133207.0;600749.0;86.667;SI
2162394.0;558991.0;86.667;SI
2138846.0;583728.0;86.667;SI
2154467.0;574066.0;86.667;SI
2144148.0;581357.0;86.667;SI
2105493.0;1016480.0;73.333;SI
2136574.0;586368.0;86.667;SI
2156926.0;564804.0;86.667;SI
2146967.0;577765.0;86.667;SI
2151331.0;574174.0;86.667;SI
2113000.0;667254.0;80.0;SI
2149546.0;574854.0;86.667;SI
2109151.0;889585.0;66.667;SI
2158988.0;561046.0;86.667;SI
2108182.0;893723.0;66.667;SI
2134271.0;596464.0;86.667;SI
2144966.0;579148.0;86.667;SI
2114764.0;658291.0;80.0;SI
2114764.0;658291.0;80.0;SI
2158487.0;562616.0;86.667;SI
