Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
153192.0;422802.0;90.0;SI
207975.0;224195.0;100.0;SI
177692.0;293307.0;95.0;SI
153596.0;407078.0;90.0;SI
164198.0;352556.0;90.0;SI
202040.0;225519.0;100.0;SI
164198.0;352556.0;90.0;SI
161130.0;366637.0;90.0;SI
157740.0;393709.0;90.0;SI
157740.0;393709.0;90.0;SI
162298.0;362919.0;90.0;SI
158431.0;392131.0;90.0;SI
162298.0;362919.0;90.0;SI
192172.0;237399.0;100.0;SI
192172.0;237399.0;100.0;SI
161130.0;366637.0;90.0;SI
158224.0;392174.0;90.0;SI
164198.0;352556.0;90.0;SI
157740.0;393709.0;90.0;SI
162298.0;362919.0;90.0;SI
192172.0;237399.0;100.0;SI
161130.0;366637.0;90.0;SI
157740.0;393709.0;90.0;SI
162298.0;362919.0;90.0;SI
192172.0;237399.0;100.0;SI
157740.0;393709.0;90.0;SI
192172.0;237399.0;100.0;SI
157740.0;393709.0;90.0;SI
192172.0;237399.0;100.0;SI
157740.0;393709.0;90.0;SI
157740.0;393709.0;90.0;SI
192172.0;237399.0;100.0;SI
161130.0;366637.0;90.0;SI
161130.0;366637.0;90.0;SI
203096.0;224413.0;100.0;SI
192172.0;237399.0;100.0;SI
192172.0;237399.0;100.0;SI
207975.0;224195.0;100.0;SI
192172.0;237399.0;100.0;SI
207975.0;224195.0;100.0;SI
173157.0;294465.0;95.0;SI
196056.0;226819.0;100.0;SI
203096.0;224413.0;100.0;SI
194512.0;234141.0;100.0;SI
195221.0;233405.0;100.0;SI
156632.0;395312.0;90.0;SI
177692.0;293307.0;95.0;SI
192172.0;237399.0;100.0;SI
187534.0;241170.0;100.0;SI
195221.0;233405.0;100.0;SI
194512.0;234141.0;100.0;SI
192172.0;237399.0;100.0;SI
181550.0;261387.0;100.0;SI
192172.0;237399.0;100.0;SI
156632.0;395312.0;90.0;SI
164198.0;352556.0;90.0;SI
189603.0;237745.0;100.0;SI
192172.0;237399.0;100.0;SI
183817.0;254268.0;100.0;SI
169401.0;306201.0;95.0;SI
194512.0;234141.0;100.0;SI
162298.0;362919.0;90.0;SI
192172.0;237399.0;100.0;SI
207975.0;224195.0;100.0;SI
181550.0;261387.0;100.0;SI
160408.0;375207.0;90.0;SI
158459.0;381307.0;90.0;SI
181550.0;261387.0;100.0;SI
195486.0;231601.0;100.0;SI
157740.0;393709.0;90.0;SI
161130.0;366637.0;90.0;SI
192172.0;237399.0;100.0;SI
159150.0;379729.0;90.0;SI
160408.0;375207.0;90.0;SI
160408.0;375207.0;90.0;SI
157740.0;393709.0;90.0;SI
164198.0;352556.0;90.0;SI
157740.0;393709.0;90.0;SI
207975.0;224195.0;100.0;SI
169401.0;306201.0;95.0;SI
156072.0;396754.0;90.0;SI
186790.0;243125.0;100.0;SI
157740.0;393709.0;90.0;SI
156632.0;395312.0;90.0;SI
158459.0;381307.0;90.0;SI
203096.0;224413.0;100.0;SI
192286.0;234916.0;100.0;SI
156982.0;393941.0;90.0;SI
157740.0;393709.0;90.0;SI
183817.0;254268.0;100.0;SI
183817.0;254268.0;100.0;SI
196056.0;226819.0;100.0;SI
157740.0;393709.0;90.0;SI
156632.0;395312.0;90.0;SI
157740.0;393709.0;90.0;SI
156632.0;395312.0;90.0;SI
153627.0;439730.0;90.0;SI
204918.0;224605.0;100.0;SI
176379.0;294778.0;95.0;SI
186828.0;279040.0;100.0;SI
