Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
872244.0;585337.0;82.609;SI
872988.0;584770.0;82.609;SI
890640.0;579309.0;82.609;SI
849247.0;622517.0;82.609;SI
842305.0;624000.0;82.609;SI
867273.0;590127.0;82.609;SI
872244.0;585337.0;82.609;SI
892874.0;579021.0;82.609;SI
895879.0;576696.0;82.609;SI
866143.0;598172.0;82.609;SI
856082.0;610788.0;82.609;SI
870139.0;588632.0;82.609;SI
870139.0;588632.0;82.609;SI
872988.0;584770.0;82.609;SI
872244.0;585337.0;82.609;SI
833250.0;659148.0;82.609;SI
866464.0;592151.0;82.609;SI
874619.0;579432.0;82.609;SI
872244.0;585337.0;82.609;SI
839302.0;657653.0;82.609;SI
843922.0;637504.0;82.609;SI
842659.0;637510.0;82.609;SI
855548.0;625574.0;82.609;SI
844194.0;626133.0;82.609;SI
894071.0;579309.0;82.609;SI
895961.0;578466.0;82.609;SI
857847.0;615469.0;82.609;SI
861831.0;611496.0;82.609;SI
861831.0;611496.0;82.609;SI
858899.0;612207.0;82.609;SI
857391.0;622517.0;82.609;SI
856959.0;622743.0;82.609;SI
857391.0;622517.0;82.609;SI
857847.0;615469.0;82.609;SI
872194.0;589199.0;82.609;SI
870369.0;589453.0;82.609;SI
872194.0;589199.0;82.609;SI
870369.0;589453.0;82.609;SI
872194.0;589199.0;82.609;SI
833737.0;659148.0;82.609;SI
833606.0;789429.0;73.913;SI
869715.0;595554.0;82.609;SI
869715.0;595554.0;82.609;SI
869715.0;595554.0;82.609;SI
866700.0;598463.0;82.609;SI
884625.0;580814.0;82.609;SI
875513.0;582452.0;82.609;SI
884625.0;580814.0;82.609;SI
878903.0;582126.0;82.609;SI
878143.0;582191.0;82.609;SI
881228.0;581855.0;82.609;SI
884625.0;580814.0;82.609;SI
892816.0;580200.0;82.609;SI
874791.0;584974.0;82.609;SI
872475.0;585337.0;82.609;SI
839802.0;657653.0;82.609;SI
843857.0;637510.0;82.609;SI
843513.0;643639.0;82.609;SI
855142.0;627122.0;82.609;SI
844207.0;637189.0;82.609;SI
850256.0;636819.0;82.609;SI
854210.0;636766.0;82.609;SI
850256.0;636819.0;82.609;SI
854228.0;634077.0;82.609;SI
894402.0;579924.0;82.609;SI
896655.0;579021.0;82.609;SI
862564.0;611901.0;82.609;SI
861342.0;612207.0;82.609;SI
859446.0;622517.0;82.609;SI
861112.0;616514.0;82.609;SI
860296.0;620487.0;82.609;SI
860296.0;620487.0;82.609;SI
871137.0;589453.0;82.609;SI
870579.0;592342.0;82.609;SI
836856.0;659148.0;82.609;SI
836856.0;659148.0;82.609;SI
836856.0;659148.0;82.609;SI
835696.0;659974.0;82.609;SI
834227.0;676392.0;82.609;SI
834227.0;676392.0;82.609;SI
836856.0;659148.0;82.609;SI
870339.0;595554.0;82.609;SI
870339.0;595554.0;82.609;SI
878006.0;582452.0;82.609;SI
876137.0;584396.0;82.609;SI
878006.0;582452.0;82.609;SI
876711.0;584011.0;82.609;SI
879765.0;582126.0;82.609;SI
879765.0;582126.0;82.609;SI
879765.0;582126.0;82.609;SI
879765.0;582126.0;82.609;SI
879436.0;582191.0;82.609;SI
879436.0;582191.0;82.609;SI
885327.0;580814.0;82.609;SI
885327.0;580814.0;82.609;SI
875389.0;585250.0;82.609;SI
872662.0;586341.0;82.609;SI
874975.0;585560.0;82.609;SI
841229.0;657653.0;82.609;SI
906285.0;579048.0;82.609;SI
