Objetivo 1; Objetivo 2; Porcentaje de peticiones servidas; Solucion factible
<<<<<<< HEAD
527027.0;130301.0;52.632;SI
516364.0;102709.0;47.368;SI
529327.0;128258.0;52.632;SI
540457.0;206743.0;73.684;SI
547741.0;160416.0;73.684;SI
532252.0;131429.0;63.158;SI
594978.0;290150.0;89.474;SI
583340.0;293716.0;89.474;SI
527027.0;130301.0;52.632;SI
591318.0;290804.0;89.474;SI
564778.0;157932.0;73.684;SI
531271.0;121045.0;52.632;SI
578944.0;153996.0;73.684;SI
564778.0;157932.0;73.684;SI
561510.0;158890.0;73.684;SI
578944.0;153996.0;73.684;SI
547741.0;160416.0;73.684;SI
577295.0;154287.0;73.684;SI
572918.0;156524.0;73.684;SI
527027.0;130301.0;52.632;SI
591652.0;290267.0;89.474;SI
524136.0;134420.0;52.632;SI
574628.0;154462.0;73.684;SI
544018.0;160788.0;73.684;SI
562897.0;214746.0;78.947;SI
544018.0;160788.0;73.684;SI
540352.0;210038.0;73.684;SI
533726.0;211168.0;73.684;SI
527027.0;130301.0;52.632;SI
569219.0;184853.0;78.947;SI
585057.0;182574.0;78.947;SI
553536.0;214958.0;78.947;SI
531271.0;121045.0;52.632;SI
527933.0;128416.0;52.632;SI
516747.0;102709.0;47.368;SI
540506.0;206743.0;73.684;SI
532374.0;131429.0;63.158;SI
595558.0;290150.0;89.474;SI
591302.0;297870.0;89.474;SI
565722.0;158162.0;73.684;SI
565211.0;159039.0;73.684;SI
564662.0;159244.0;73.684;SI
553134.0;160416.0;73.684;SI
577457.0;154447.0;73.684;SI
595452.0;291944.0;89.474;SI
525506.0;135276.0;52.632;SI
525506.0;135276.0;52.632;SI
575115.0;154462.0;73.684;SI
575115.0;154462.0;73.684;SI
545240.0;204595.0;73.684;SI
547269.0;164409.0;73.684;SI
552044.0;162347.0;73.684;SI
552622.0;161879.0;73.684;SI
549483.0;163010.0;73.684;SI
537220.0;155714.0;68.421;SI
534063.0;189398.0;68.421;SI
527691.0;131135.0;52.632;SI
571278.0;192425.0;78.947;SI
582152.0;190268.0;78.947;SI
582152.0;190268.0;78.947;SI
589609.0;322856.0;89.474;SI
553795.0;216522.0;78.947;SI
554854.0;214958.0;78.947;SI
553795.0;216522.0;78.947;SI
